"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"14.02.2024","288,63","287,07","290,50","286,85","27,21M","0,54%"
"13.02.2024","287,07","287,52","288,78","285,50","33,31M","-0,07%"
"12.02.2024","287,28","283,66","287,84","283,50","33,89M","1,33%"
"09.02.2024","283,50","282,17","284,00","281,50","24,38M","0,47%"
"08.02.2024","282,17","284,52","286,24","281,25","44,13M","-0,79%"
"07.02.2024","284,41","278,82","284,50","278,81","45,37M","2,06%"
"06.02.2024","278,67","278,00","278,99","277,30","15,96M","0,30%"
"05.02.2024","277,84","277,00","278,57","276,90","16,06M","0,40%"
"02.02.2024","276,74","277,00","277,30","276,00","12,72M","-0,04%"
"01.02.2024","276,86","276,03","277,75","275,93","15,98M","0,31%"
"31.01.2024","276,00","275,84","276,45","275,00","12,54M","0,12%"
"30.01.2024","275,67","274,01","277,25","273,97","27,24M","0,59%"
"29.01.2024","274,05","273,02","274,95","272,70","17,10M","0,51%"
"26.01.2024","272,65","273,10","273,72","272,21","11,13M","-0,06%"
"25.01.2024","272,81","274,00","274,18","271,55","24,44M","-0,35%"
"24.01.2024","273,77","275,90","276,44","273,70","20,20M","-0,77%"
"23.01.2024","275,90","274,70","277,26","274,31","20,09M","0,35%"
"22.01.2024","274,93","274,86","275,90","273,85","15,09M","0,03%"
"19.01.2024","274,86","277,39","277,47","273,55","28,05M","-0,80%"
"18.01.2024","277,07","278,24","278,87","276,76","17,70M","-0,33%"
"17.01.2024","278,00","276,02","279,17","275,75","34,26M","0,72%"
"16.01.2024","276,01","276,22","276,45","274,10","16,11M","0,02%"
"15.01.2024","275,96","276,45","277,73","275,21","21,40M","0,04%"
"12.01.2024","275,84","276,00","276,96","274,77","17,70M","0,05%"
"11.01.2024","275,71","274,78","275,97","274,01","19,53M","0,44%"
"10.01.2024","274,49","275,30","276,16","273,64","20,66M","-0,29%"
"09.01.2024","275,28","276,97","278,00","274,71","20,32M","-0,53%"
"08.01.2024","276,76","273,60","277,00","273,53","21,49M","1,15%"
"05.01.2024","273,62","274,30","274,69","272,80","9,64M","-0,18%"
"04.01.2024","274,12","274,67","275,48","273,70","11,73M","-0,16%"
"03.01.2024","274,56","271,90","274,70","271,00","20,59M","1,38%"
"29.12.2023","270,82","272,19","272,59","270,55","20,81M","-0,34%"
"28.12.2023","271,74","270,92","272,48","268,52","29,44M","0,24%"
"27.12.2023","271,08","271,90","272,59","270,85","17,21M","-0,30%"
"26.12.2023","271,90","271,00","272,89","270,00","22,66M","0,30%"
"25.12.2023","271,08","271,72","273,85","270,05","38,12M","-0,08%"
"22.12.2023","271,30","266,06","271,90","265,37","58,72M","2,30%"
"21.12.2023","265,19","266,40","266,87","263,50","33,30M","-0,53%"
"20.12.2023","266,61","267,51","269,10","266,20","31,09M","-0,28%"
"19.12.2023","267,35","268,38","269,71","265,00","38,29M","-0,39%"
"18.12.2023","268,40","268,93","270,44","266,54","51,60M","0,07%"
"15.12.2023","268,21","256,60","268,91","256,60","84,67M","4,51%"
"14.12.2023","256,64","261,40","262,75","255,58","40,55M","-1,46%"
"13.12.2023","260,45","257,60","261,39","256,50","29,84M","1,11%"
"12.12.2023","257,60","256,79","262,88","255,05","63,93M","0,28%"
"11.12.2023","256,89","265,17","266,47","254,81","77,67M","-3,12%"
"08.12.2023","265,16","266,00","268,23","263,72","35,36M","0,02%"
"07.12.2023","265,12","267,62","270,44","263,06","63,56M","-0,92%"
"06.12.2023","267,58","279,92","280,79","266,83","100,02M","-4,31%"
"05.12.2023","279,62","271,98","279,65","270,54","46,89M","3,20%"
"04.12.2023","270,96","273,60","274,95","270,52","37,70M","-1,10%"
"01.12.2023","273,97","277,00","277,98","273,55","31,66M","-1,27%"
"30.11.2023","277,50","276,70","278,65","272,75","55,87M","0,25%"
"29.11.2023","276,80","279,36","280,56","276,20","29,82M","-1,11%"
"28.11.2023","279,91","282,40","282,51","277,32","45,51M","-0,86%"
"27.11.2023","282,33","287,40","289,00","278,88","79,15M","-1,58%"
"24.11.2023","286,85","286,49","287,50","285,11","26,07M","0,23%"
"23.11.2023","286,19","286,16","287,77","285,04","27,72M","0,01%"
"22.11.2023","286,16","283,12","286,67","282,85","47,30M","1,19%"
"21.11.2023","282,79","282,30","283,82","281,66","19,10M","-0,04%"
"20.11.2023","282,91","281,96","284,20","281,61","25,29M","0,47%"
"17.11.2023","281,60","279,70","282,50","278,66","31,32M","0,68%"
"16.11.2023","279,70","282,40","283,69","279,56","24,70M","-1,13%"
"15.11.2023","282,89","280,87","283,93","278,51","41,84M","0,72%"
"14.11.2023","280,87","283,70","283,88","280,54","40,48M","-1,09%"
"13.11.2023","283,97","280,40","284,80","280,32","45,89M","1,35%"
"10.11.2023","280,19","276,99","281,30","276,60","44,64M","1,28%"
"09.11.2023","276,65","278,60","278,85","276,02","28,43M","-0,54%"
"08.11.2023","278,15","273,64","278,35","273,28","58,03M","1,77%"
"07.11.2023","273,31","273,01","274,78","272,20","32,28M","-0,04%"
"06.11.2023","273,42","269,00","273,87","268,62","29,27M","1,82%"
"03.11.2023","268,54","269,07","269,78","267,20","20,98M","-0,19%"
"02.11.2023","269,06","270,00","270,98","268,50","25,75M","-0,23%"
"01.11.2023","269,68","268,29","270,30","267,60","20,61M","0,50%"
"31.10.2023","268,35","270,00","270,50","266,87","26,21M","-0,57%"
"30.10.2023","269,89","269,90","271,55","268,60","33,35M","0,07%"
"27.10.2023","269,70","269,93","271,98","266,80","49,78M","-0,07%"
"26.10.2023","269,90","274,11","276,00","269,12","59,50M","-1,40%"
"25.10.2023","273,73","271,50","274,96","270,53","41,83M","0,91%"
"24.10.2023","271,27","270,00","272,06","268,62","28,03M","0,43%"
"23.10.2023","270,10","270,45","274,10","269,65","62,43M","0,11%"
"20.10.2023","269,80","268,50","270,30","266,50","32,88M","0,43%"
"19.10.2023","268,65","267,13","271,00","266,28","33,53M","0,28%"
"18.10.2023","267,90","270,00","271,19","266,11","40,38M","-0,78%"
"17.10.2023","270,00","268,30","271,97","266,91","51,21M","0,69%"
"16.10.2023","268,15","264,00","269,20","263,51","53,72M","1,76%"
"13.10.2023","263,51","264,89","265,04","262,70","18,41M","-0,37%"
"12.10.2023","264,50","260,00","264,50","259,66","27,55M","1,65%"
"11.10.2023","260,21","263,30","263,99","259,50","29,50M","-1,06%"
"10.10.2023","263,00","264,89","265,18","257,00","34,00M","-0,85%"
"09.10.2023","265,25","263,00","265,97","263,00","45,45M","0,88%"
"06.10.2023","262,93","259,77","263,40","257,86","32,00M","1,37%"
"05.10.2023","259,38","260,70","261,39","258,26","23,50M","-0,06%"
"04.10.2023","259,53","259,00","260,39","258,24","18,57M","-0,05%"
"03.10.2023","259,65","258,99","260,50","257,23","23,91M","0,26%"
"02.10.2023","258,98","261,37","261,92","257,03","35,57M","-0,67%"
"29.09.2023","260,72","258,00","262,59","256,71","68,53M","1,18%"
"28.09.2023","257,67","256,40","258,25","255,50","26,33M","0,61%"
"27.09.2023","256,10","256,20","257,85","254,63","27,88M","0,09%"
"26.09.2023","255,87","252,13","257,17","250,90","42,96M","1,27%"
"25.09.2023","252,65","252,00","253,49","249,83","31,86M","0,26%"
"22.09.2023","251,99","249,85","253,10","248,62","40,71M","0,73%"
"21.09.2023","250,16","252,87","254,20","249,81","58,91M","-1,42%"
"20.09.2023","253,77","252,80","255,47","249,82","66,83M","0,42%"
"19.09.2023","252,72","258,99","259,32","251,50","89,55M","-2,45%"
"18.09.2023","259,07","262,02","263,00","258,76","29,04M","-0,67%"
"15.09.2023","260,83","259,65","262,74","258,56","35,58M","0,32%"
"14.09.2023","260,00","258,90","261,38","255,02","46,23M","0,70%"
"13.09.2023","258,18","262,40","262,77","257,59","30,05M","-1,61%"
"12.09.2023","262,40","257,70","262,40","257,09","45,16M","2,40%"
"11.09.2023","256,25","257,00","258,37","255,16","43,28M","0,22%"
"08.09.2023","255,68","258,08","259,33","253,10","49,56M","-1,20%"
"07.09.2023","258,79","263,69","264,97","256,10","67,69M","-1,79%"
"06.09.2023","263,50","264,33","264,68","262,31","28,34M","-0,47%"
"05.09.2023","264,75","266,74","267,98","261,09","39,81M","-0,99%"
"04.09.2023","267,39","266,50","269,11","266,00","48,14M","0,90%"
"01.09.2023","265,00","265,40","265,62","264,06","19,27M","0,06%"
"31.08.2023","264,85","265,04","266,25","264,30","22,58M","0,06%"
"30.08.2023","264,70","265,68","267,36","263,10","38,60M","-0,37%"
"29.08.2023","265,68","266,70","267,56","265,14","35,41M","-0,47%"
"28.08.2023","266,93","261,32","267,83","260,81","57,90M","2,47%"
"25.08.2023","260,50","258,80","261,60","257,61","28,58M","0,34%"
"24.08.2023","259,63","257,63","259,94","256,40","26,98M","1,26%"
"23.08.2023","256,40","261,50","261,83","256,00","53,12M","-1,93%"
"22.08.2023","261,45","261,92","262,11","259,81","25,95M","0,11%"
"21.08.2023","261,15","262,44","263,06","259,51","35,77M","0,00%"
"18.08.2023","261,14","258,40","261,37","257,35","31,06M","1,02%"
"17.08.2023","258,50","257,15","258,80","255,50","35,94M","0,97%"
"16.08.2023","256,02","261,29","261,68","254,33","71,82M","-1,69%"
"15.08.2023","260,42","259,00","264,17","256,63","59,23M","-0,01%"
"14.08.2023","260,45","267,37","268,77","259,15","86,72M","-2,17%"
"11.08.2023","266,23","267,26","267,40","264,80","24,85M","-0,25%"
"10.08.2023","266,91","264,73","267,50","263,96","37,29M","1,14%"
"09.08.2023","263,91","265,47","265,80","263,05","34,99M","-0,27%"
"08.08.2023","264,62","261,92","265,44","258,80","65,11M","1,03%"
"07.08.2023","261,92","266,54","268,09","260,50","61,53M","-0,83%"
"04.08.2023","264,12","269,48","272,96","261,21","132,21M","-1,85%"
"03.08.2023","269,11","269,00","271,35","266,80","75,76M","0,20%"
"02.08.2023","268,57","268,50","269,97","266,52","48,42M","0,03%"
"01.08.2023","268,50","269,00","273,35","264,10","162,99M","0,41%"
"31.07.2023","267,40","251,33","267,77","251,33","167,91M","7,28%"
"28.07.2023","249,25","248,00","249,45","246,67","35,78M","0,52%"
"27.07.2023","247,95","247,50","249,30","247,24","39,79M","0,36%"
"26.07.2023","247,05","247,20","248,33","245,90","26,12M","-0,06%"
"25.07.2023","247,20","245,48","247,77","244,81","39,73M","0,95%"
"24.07.2023","244,87","244,00","245,85","243,52","19,77M","0,30%"
"21.07.2023","244,13","243,18","244,53","241,70","32,27M","0,59%"
"20.07.2023","242,70","246,27","246,27","242,15","36,03M","-1,28%"
"19.07.2023","245,85","247,25","248,10","245,00","31,45M","-0,37%"
"18.07.2023","246,77","245,80","247,50","245,26","36,01M","0,56%"
"17.07.2023","245,39","244,77","246,20","243,60","36,19M","-0,43%"
"14.07.2023","246,45","246,32","247,05","244,51","25,66M","0,11%"
"13.07.2023","246,19","247,97","248,15","245,34","29,56M","-0,54%"
"12.07.2023","247,52","248,40","249,20","246,10","39,32M","-0,19%"
"11.07.2023","247,99","250,01","250,20","246,51","49,59M","-0,57%"
"10.07.2023","249,40","244,21","249,45","244,20","65,08M","2,35%"
"07.07.2023","243,67","241,49","243,75","240,70","30,28M","1,12%"
"06.07.2023","240,96","241,47","242,47","240,71","23,26M","0,00%"
"05.07.2023","240,95","241,49","241,90","240,24","19,97M","0,10%"
"04.07.2023","240,70","243,40","243,78","240,61","41,56M","-1,08%"
"03.07.2023","243,33","240,00","244,56","239,15","47,33M","1,55%"
"30.06.2023","239,61","240,00","240,68","238,36","24,05M","-0,16%"
"29.06.2023","239,99","239,94","241,26","239,02","28,19M","0,13%"
"28.06.2023","239,67","241,80","241,80","238,60","28,31M","-0,64%"
"27.06.2023","241,21","239,02","242,34","236,80","51,47M","1,18%"
"26.06.2023","238,40","239,60","240,50","233,40","82,02M","1,16%"
"23.06.2023","235,67","239,98","240,99","234,34","61,89M","-2,07%"
"22.06.2023","240,66","242,15","242,80","240,13","23,14M","-0,64%"
"21.06.2023","242,20","241,90","243,92","240,60","26,83M","0,19%"
"20.06.2023","241,74","241,99","242,22","238,82","36,62M","-0,22%"
"19.06.2023","242,28","244,47","244,69","241,32","29,84M","-0,65%"
"16.06.2023","243,87","245,50","245,90","243,70","23,44M","-0,53%"
"15.06.2023","245,18","245,11","245,94","243,22","40,06M","0,24%"
"14.06.2023","244,60","245,70","247,68","242,80","52,21M","0,11%"
"13.06.2023","244,33","241,51","244,50","240,63","40,55M","1,63%"
"09.06.2023","240,40","242,80","243,00","240,11","27,57M","-0,57%"
"08.06.2023","241,77","241,30","242,78","239,55","29,95M","0,22%"
"07.06.2023","241,25","241,20","244,39","238,56","63,13M","0,14%"
"06.06.2023","240,91","235,92","242,10","232,54","100,64M","1,60%"
"05.06.2023","237,12","243,51","244,15","235,10","78,74M","-2,80%"
"02.06.2023","243,95","242,00","245,50","240,77","46,54M","0,95%"
"01.06.2023","241,66","247,00","247,00","240,57","52,05M","-1,83%"
"31.05.2023","246,17","244,00","247,18","240,27","72,91M","0,62%"
"30.05.2023","244,65","248,84","250,85","243,80","83,53M","-2,60%"
"29.05.2023","251,18","249,78","252,59","248,85","68,00M","1,24%"
"26.05.2023","248,10","243,45","249,64","242,81","69,20M","1,78%"
"25.05.2023","243,76","246,10","247,40","242,65","70,88M","-0,93%"
"24.05.2023","246,06","237,49","246,13","236,26","86,01M","4,07%"
"23.05.2023","236,43","231,25","237,29","230,21","63,01M","2,35%"
"22.05.2023","231,00","232,20","232,78","230,00","26,49M","-0,12%"
"19.05.2023","231,27","230,99","232,30","229,81","31,64M","-0,19%"
"18.05.2023","231,70","231,70","234,49","230,72","56,23M","0,50%"
"17.05.2023","230,55","229,86","230,97","228,75","31,77M","-0,03%"
"16.05.2023","230,62","232,40","232,86","229,57","36,61M","-0,47%"
"15.05.2023","231,70","230,51","231,75","228,52","49,09M","1,05%"
"12.05.2023","229,29","231,00","232,47","226,15","70,53M","-0,01%"
"11.05.2023","229,32","228,87","235,38","223,94","197,30M","1,00%"
"10.05.2023","227,06","216,50","227,50","215,70","156,87M","-4,70%"
"08.05.2023","238,27","238,69","239,86","237,36","47,87M","0,24%"
"05.05.2023","237,70","239,24","240,66","237,30","61,37M","-0,50%"
"04.05.2023","238,89","236,89","239,74","236,05","53,08M","1,32%"
"03.05.2023","235,77","242,85","242,99","234,00","76,83M","-2,82%"
"02.05.2023","242,62","242,20","245,00","237,40","83,96M","0,93%"
"28.04.2023","240,38","240,90","241,58","237,66","49,58M","0,00%"
"27.04.2023","240,38","235,59","240,74","235,13","68,31M","2,20%"
"26.04.2023","235,21","235,60","235,95","234,91","24,43M","-0,04%"
"25.04.2023","235,30","235,13","235,82","234,21","32,19M","0,09%"
"24.04.2023","235,10","235,07","236,40","234,10","30,54M","-0,03%"
"21.04.2023","235,17","237,40","238,85","233,52","115,91M","-0,47%"
"20.04.2023","236,28","233,32","236,47","229,84","85,09M","1,43%"
"19.04.2023","232,95","232,67","237,37","231,10","115,71M","0,12%"
"18.04.2023","232,66","227,89","232,76","227,05","97,77M","2,00%"
"17.04.2023","228,10","222,98","228,20","222,91","78,80M","2,81%"
"14.04.2023","221,87","220,00","222,50","218,51","43,32M","0,92%"
"13.04.2023","219,85","219,49","220,89","218,00","32,67M","0,29%"
"12.04.2023","219,22","218,60","219,70","216,67","44,77M","0,28%"
"11.04.2023","218,60","222,90","223,33","217,62","98,54M","-1,62%"
"10.04.2023","222,21","217,10","222,26","216,61","85,20M","2,75%"
"07.04.2023","216,27","214,50","216,39","213,65","29,20M","0,94%"
"06.04.2023","214,25","216,30","217,38","214,07","39,06M","-0,88%"
"05.04.2023","216,15","214,65","216,30","211,40","46,18M","0,61%"
"04.04.2023","214,83","216,20","217,29","213,80","45,80M","-0,58%"
"03.04.2023","216,09","218,45","219,44","214,80","55,18M","-0,24%"
"31.03.2023","216,60","217,20","217,35","211,30","88,08M","-0,12%"
"30.03.2023","216,87","217,30","218,45","216,12","40,89M","-0,51%"
"29.03.2023","217,99","214,85","219,53","213,60","96,68M","1,85%"
"28.03.2023","214,03","212,86","214,70","210,67","73,90M","1,03%"
"27.03.2023","211,84","204,01","213,20","204,01","101,52M","4,06%"
"24.03.2023","203,57","202,86","203,85","202,00","24,33M","0,49%"
"23.03.2023","202,58","202,53","204,20","202,22","26,65M","-0,15%"
"22.03.2023","202,89","203,40","204,40","201,59","57,57M","-0,21%"
"21.03.2023","203,32","204,76","208,00","201,25","122,58M","-0,20%"
"20.03.2023","203,73","196,02","205,09","195,00","156,71M","5,24%"
"17.03.2023","193,59","183,00","193,66","178,56","388,16M","10,34%"
"16.03.2023","175,45","174,94","176,04","173,36","51,53M","0,09%"
"15.03.2023","175,30","176,00","177,37","173,59","79,93M","-0,23%"
"14.03.2023","175,71","171,61","176,95","171,01","89,33M","2,07%"
"13.03.2023","172,15","172,50","173,90","169,26","74,03M","-0,22%"
"10.03.2023","172,53","171,55","173,00","170,58","50,26M","-0,01%"
"09.03.2023","172,55","174,85","174,89","172,21","80,39M","-0,84%"
"07.03.2023","174,01","171,87","174,20","171,00","55,29M","1,26%"
"06.03.2023","171,84","172,14","172,99","171,35","64,59M","0,40%"
"03.03.2023","171,16","168,17","171,26","167,90","49,57M","1,85%"
"02.03.2023","168,05","170,40","170,40","166,55","86,10M","-1,45%"
"01.03.2023","170,53","170,40","171,66","169,50","53,78M","0,42%"
"28.02.2023","169,82","170,50","171,92","168,37","80,75M","-0,08%"
"27.02.2023","169,95","163,52","170,00","162,96","100,13M","3,44%"
"24.02.2023","164,30","163,33","165,50","163,10","37,73M","0,57%"
"22.02.2023","163,37","164,13","164,42","162,50","43,77M","-0,48%"
"21.02.2023","164,15","160,66","165,65","159,26","127,42M","2,54%"
"20.02.2023","160,09","159,41","161,30","156,73","63,97M","0,23%"
"17.02.2023","159,73","158,00","160,38","156,91","52,18M","0,95%"
"16.02.2023","158,22","157,33","159,30","156,25","68,55M","1,26%"
"15.02.2023","156,25","160,94","161,12","153,83","113,80M","-3,47%"
"14.02.2023","161,86","164,30","164,38","161,64","58,83M","-1,50%"
"13.02.2023","164,32","165,20","166,88","164,17","36,21M","-0,72%"
"10.02.2023","165,52","165,00","166,49","164,50","40,92M","0,13%"
"09.02.2023","165,31","164,33","167,47","161,27","107,14M","0,71%"
"08.02.2023","164,15","165,00","166,35","162,70","58,67M","-0,75%"
"07.02.2023","165,39","167,30","168,70","163,40","92,66M","-1,02%"
"06.02.2023","167,09","161,78","167,17","161,01","89,08M","3,62%"
"03.02.2023","161,26","159,10","162,32","157,88","63,74M","1,14%"
"02.02.2023","159,45","158,40","160,29","157,37","53,87M","0,73%"
"01.02.2023","158,29","158,20","159,60","156,50","66,33M","0,14%"
"31.01.2023","158,07","153,51","158,18","153,30","77,89M","3,06%"
"30.01.2023","153,38","153,50","153,88","152,21","31,11M","0,12%"
"27.01.2023","153,20","152,40","153,48","151,69","34,12M","0,52%"
"26.01.2023","152,40","153,32","154,30","151,73","45,51M","-0,27%"
"25.01.2023","152,81","152,45","153,60","151,50","43,38M","0,10%"
"24.01.2023","152,66","153,95","155,58","152,28","78,73M","-0,55%"
"23.01.2023","153,50","151,90","154,10","151,01","55,20M","1,40%"
"20.01.2023","151,38","149,70","151,40","148,64","44,25M","1,37%"
"19.01.2023","149,34","151,20","152,85","148,56","66,81M","-1,41%"
"18.01.2023","151,47","150,40","153,00","149,41","67,51M","0,68%"
"17.01.2023","150,45","154,00","154,31","150,01","84,40M","-2,12%"
"16.01.2023","153,71","152,89","154,00","151,88","51,75M","1,33%"